publishedAt,title,author,url,urlToImage,description
2018-02-12T18:39:10Z,Son Dakika… Trump’ın gelini hastaneye kaldırıldı,Sözcü,http://www.sozcu.com.tr/2018/gundem/son-dakika-trumpin-gelini-hastaneye-kaldirildi-2216818/,http://i.sozcu.com.tr/wp-content/uploads/2018/02/sur-sondakika-48.jpg?v=2216818,"ABD Başkanı Donald Trump´ın oğlu Donald Trump Jr´ın eşi Vanessa Trump, Trump Jr adına gönderilen bir mektubun içindeki beyaz tozun etkisiyle hastaneye kaldırıldı. DHA"
2018-02-12T18:39:10Z,Son Dakika… Trump’ın gelini hastaneye kaldırıldı,Sözcü,http://www.sozcu.com.tr/2018/dunya/son-dakika-trumpin-gelini-hastaneye-kaldirildi-2216818/,http://i.sozcu.com.tr/wp-content/uploads/2018/02/sur-sondakika-48.jpg?v=2216818,"ABD Başkanı Donald Trump´ın oğlu Donald Trump Jr´ın eşi Vanessa Trump, Trump Jr adına gönderilen bir mektubun içindeki beyaz tozun etkisiyle hastaneye kaldırıldı. DHA"
2018-03-25T12:01:13Z,Trump Is Just Being Trump,Bill Ehrman,https://seekingalpha.com/article/4158685-trump-just-trump,https://static.seekingalpha.com/assets/og_image_410-b8960ce31ec84f7f12dba11a09fc1849b69b234e0f5f39d7c62f46f8692e58a5.png,"Trump ran a populist campaign pledging to “Make America Great Again” with his pro-growth, pro-business America First agenda including tax reform, regulatory re"
2018-03-14T20:18:55Z,Trump loses in Trump country,,https://www.yahoo.com/news/trump-loses-trump-country-201855268.html,https://s.yimg.com/uu/api/res/1.2/xF1m3KkHW0OVLl3TILENaA--~B/aD0yODg7dz01MTI7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/es-US/homerun/yahoo_view_839/5b2aafcaefe6a4411f2969a60de5a1e9,"Democrats turned out to lead Conor Lamb to an apparent victory in Pennsylvania's special election, but he couldn't have done it without some GOP votes in spite of the president's personal pleas."
2018-03-14T06:54:00Z,"Legyőzték Trump jelöltjét ""Trump-országban""",hvg@hvg.hu,http://hvg.hu/vilag/20180314_Legyoztek_Trump_jeloltjet_Trumporszagban,http://images.hvg.hu/image.aspx?id=8d5f121e-dacb-4ded-bee1-898c7a052461&view=7fcefbf8-ac48-4ee6-aef5-32203afa118c,"Pittsburgh környékén tartottak pótválasztást, itt 2016-ban Trump 20 százalékkal verte Clintont, de most elbukott a republikánus jelölt."
2018-05-14T09:51:00Z,"Jerusalém. “Trump, Trump, Trump”, gritou-se na nova embaixada",Félix Ribeiro,http://ionline.sapo.pt/612013,https://cdn1.newsplex.pt/media/2018/5/14/fb/639318.jpg,"Israel, Trump, Ivanka, Jerusalém,Netanyahu era ontem a figura do êxtase nacionalista. Ivanka e Kushner lideraram comitiva"
2017-10-13T17:29:21Z,TRUMP TRUMP TRUMP!! BYE BYE IRAN NUCLEAR DEAL!!,fugdat,https://www.liveleak.com/view?i=a66_1507915695,https://cdn.liveleak.com/80281E/s/s/20/media20/2017/Oct/13/a6d66f6176a2_embed_thumbnail_1507915702.jpg?Dq6Qz_A8AmHK1rum_8WHC0ofLmNkV8FS2lAT3Cb-LPLm4hyT8CDlqGr9CZhR43aB&ec_rate=499,"BITE ME LIBTURDS!! BBBBBWWWHHHAHAHAHAHA! MAGA!
:D"
2017-09-27T22:07:33Z,Trump,Cartas al Director,https://elpais.com/elpais/2017/09/27/opinion/1506525685_159250.html,https://ep01.epimg.net/iconos/v1.x/v1.0/promos/promo_og_opinion.png,Trump.
2017-10-05T21:55:03Z,trump,,http://www.nacion.com/archivo/trump_19_1662623734.html?utm_source=rss&utm_medium=rss&utm_content=2017-10-05&utm_campaign=rss-latest,http://www.nacion.com/static/LNCNacion/images/logos/ln.png,trump
2017-10-18T23:51:11Z,Trump,,http://www.startribune.com/trump/451523633/,http://stmedia.stimg.co/ows_150837066516093.jpg?h=630&w=1200&fit=crop&bg=999&crop=faces,He doesn’t have it; White House says check’s in mail.
2017-10-09T07:32:23Z,Trump,Liam Ross,https://dribbble.com/shots/3860675-Trump,https://cdn.dribbble.com/users/1199449/screenshots/3860675/tr.jpg,A fun illustration I did for an Instagram competition a while back.
2017-10-18T23:51:12Z,Trump,,http://www.startribune.com/trump/451523633/,http://stmedia.stimg.co/ows_150837066516093.jpg?h=630&w=1200&fit=crop&bg=999&crop=faces,He doesn’t have it; White House says check’s in mail.
2017-10-31T12:00:00Z,Trump,RTÉ:Ireland,http://www.rte.ie/cspodcasts/media.mp3?c1=2&c2=16951747&ns_site=test&ns_type=clickin&rte_vs_ct=aud&rte_vs_sc=pod&rte_mt_sec=radio&rte_vs_sn=radio1&rte_mt_pub_dt=2017-10-31&rte_mt_prg_name=test-drivetime&title=Trump&c7=http%3A%2F%2Fpodcast.rasset.ie%2Fpodcasts%2Faudio%2F2017%2F1031%2F20171031_rteradio1-drivetime-trump_c21262668_21262675_232_.mp3&r=http%3A%2F%2Fpodcast.rasset.ie%2Fpodcasts%2Faudio%2F2017%2F1031%2F20171031_rteradio1-drivetime-trump_c21262668_21262675_232_.mp3,,"The work of Special Counsel, Robert Mueller is causing problems for President Donald Trump. David Nakamura who covers the White House for The Washington Post spoke to Drivetime."
2018-05-05T02:36:18Z,Trump?!,#B4DBUG5,https://www.flickr.com/photos/147757074@N05/28027963718,https://c1.staticflickr.com/1/824/28027963718_7f76fb9480.jpg,"May 05, 2018 at 12:01PM  ift.tt/2jur7Du"
2018-05-26T10:14:24Z,Trump,Jahng hyoung joon,https://dribbble.com/shots/4634962-Trump,https://cdn.dribbble.com/users/1006400/screenshots/4634962/image.png,Trump - www.instagram.com/aozora121
2018-05-30T07:51:23Z,trump.....,,https://carmexcherry.deviantart.com/art/trump-747335353,https://orig00.deviantart.net/d033/f/2018/150/d/e/trump_by_carmexcherry-dccxznd.jpg,
2018-04-22T16:00:12Z,'I Was Trump Before Trump Was Trump' - New York Times,http://www.nytimes.com/by/jeremy-w-peters,https://www.nytimes.com/2018/04/22/us/politics/trump-republican-party.html,https://static01.nyt.com/images/icons/t_logo_291_black.png,"The Hill 'I Was Trump Before Trump Was Trump' New York Times Don Blankenship likes to believe he knows something about rough justice and who deserves it. “We don't need to investigate our president. We need to arrest Hillary,” one of his campaign ads proclaim…"
2018-04-25T14:00:59Z,Melania Trump Warned Vanessa Trump of the Trump Men,Sophie Dweck,https://www.usmagazine.com/celebrity-news/news/melania-trump-warned-vanessa-trump-of-the-trump-men/#article,https://i0.wp.com/www.usmagazine.com/wp-content/uploads/2018/04/melania-trump-warned-vanessa-trump.jpg?crop=0px%2C0px%2C1200px%2C630px&resize=1200%2C630&ssl=1,"“My rock and foundation.” Those were the first public words Donald Trump used to describe his wife, first lady Melania Trump, after several women, including porn star Stormy Daniels, spoke out about their alleged affairs with the president. In an email sent t…"
2018-04-06T09:48:00Z,The Note: When Trump lets Trump be Trump - ABC News,,http://abcnews.go.com/Politics/note-trump-lets-trump-trump/story?id%3D54267733,,"ABC News The Note: When Trump lets Trump be Trump ABC News Staff letting Trump be Trump is one thing. But what happens when Trump really lets Trump be Trump? That's the stuff of tirades about rapes of migrant women and asylum-seeker caravans, of military depl…"
2018-04-13T12:16:11Z,"Op-Ed Columnist: Trump, Trump, Trump: A Losing Strategy",DAVID LEONHARDT,https://www.nytimes.com/2018/04/13/opinion/trump-losing-strategy.html,https://static01.nyt.com/images/2018/04/13/opinion/13leonhardt-newsletter/13leonhardt-newsletter-facebookJumbo.jpg,Hearing about the president leads some progressives to think that politics are pointless.
2018-04-09T13:25:03Z,Trump,,https://john-patrick.deviantart.com/art/Trump-739602040,https://img00.deviantart.net/ae0c/i/2018/099/4/7/trump_by_john_patrick-dc8c8l4.jpg,
2018-04-21T21:08:48Z,Trump,,https://helpme123alt.deviantart.com/art/Trump-741486242,https://orig00.deviantart.net/1703/f/2018/111/4/3/trump_by_helpme123alt-dc9gmg2.png,Help Me
2018-05-08T17:02:12Z,Trump,ikram,https://www.liveleak.com/view?t=sJyZO_1525798932,https://cdn.liveleak.com/80281E/ll_a_u/2018/May/8/LiveLeak-dot-com-5af1d7dba573a_3_thumb.jpg,Trump
2018-05-13T15:44:28Z,Trump,Associated Press,http://www.businessinsider.com/ap-trump-tells-commerce-department-to-help-chinese-company-2018-5,,"REUTERS/Carlo Allegri/Illustration/File Photo Trump has instructed his Commerce Department to help get a Chinese telecommunications company ""back into business"" after the U.S. government cut off access to its American suppliers. The US accused ZTE of misleadi…"
2018-05-27T04:13:12Z,Trump,Jahng hyoung joon,https://dribbble.com/shots/4636502-Trump,https://cdn.dribbble.com/users/1006400/screenshots/4636502/image.png,Trump - www.instagram.com/aozora121
2018-03-07T06:21:22Z,Trump,,https://dueyexyrmiind.deviantart.com/art/Trump-734293460,https://pre00.deviantart.net/85da/th/pre/i/2018/065/3/e/trump__by_dueyexyrmiind-dc56ggk.jpg,After a dozen donuts
2018-03-02T03:15:49Z,Trump,Thomas Park,https://dribbble.com/shots/4290847-Trump,https://cdn.dribbble.com/users/917729/screenshots/4290847/trump_small.jpg,Silly little illustration of a silly little man with silly little hands.
2018-04-02T13:34:12Z,Trump:,http://facebook.com/cbsmiami,http://miami.cbslocal.com/2018/04/02/trump-no-more-daca-deal/,https://cbsmiami.files.wordpress.com/2018/04/trump.jpg?w=625,President Donald Trump is not backing away from comments he made on Easter concerning immigration.
2018-04-25T15:08:31Z,Trump?!,#B4DBUG5,https://www.flickr.com/browser/upgrade/?continue=%2Fphotos%2F147757074%40N05%2F39889579110%2F,,
2018-03-02T20:32:38Z,Trump,Andrei Robu,https://dribbble.com/shots/4294382-Trump,https://cdn.dribbble.com/users/6212/screenshots/4294382/trump_robu_dr.jpg,Question is: who started this fire? Because it is darker than ever.
